measure_key,station_key,measure_notation,station_reference,reading_ts,reading_date,value,value_quality,run_id,loaded_at
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T14:45:00.000+00:00,2026-09-14,-0.328,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T15:00:00.000+00:00,2026-09-14,-0.328,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T15:15:00.000+00:00,2026-09-14,-0.33,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T15:30:00.000+00:00,2026-09-14,-0.339,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T15:45:00.000+00:00,2026-09-14,-0.347,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T16:00:00.000+00:00,2026-09-14,-0.352,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T16:15:00.000+00:00,2026-09-14,-0.355,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T16:30:00.000+00:00,2026-09-14,-0.356,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T16:45:00.000+00:00,2026-09-14,-0.358,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T17:00:00.000+00:00,2026-09-14,-0.357,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T17:15:00.000+00:00,2026-09-14,-0.357,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T17:30:00.000+00:00,2026-09-14,-0.358,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T17:45:00.000+00:00,2026-09-14,-0.358,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T18:00:00.000+00:00,2026-09-14,-0.359,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T18:15:00.000+00:00,2026-09-14,-0.36,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T18:30:00.000+00:00,2026-09-14,-0.36,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T18:45:00.000+00:00,2026-09-14,-0.361,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T19:00:00.000+00:00,2026-09-14,-0.362,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T19:15:00.000+00:00,2026-09-14,-0.362,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T19:30:00.000+00:00,2026-09-14,-0.361,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T19:45:00.000+00:00,2026-09-14,-0.361,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T20:00:00.000+00:00,2026-09-14,-0.36,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T20:15:00.000+00:00,2026-09-14,-0.361,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T20:30:00.000+00:00,2026-09-14,-0.361,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T20:45:00.000+00:00,2026-09-14,-0.361,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T21:00:00.000+00:00,2026-09-14,-0.359,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T21:15:00.000+00:00,2026-09-14,-0.358,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T21:30:00.000+00:00,2026-09-14,-0.358,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T21:45:00.000+00:00,2026-09-14,-0.357,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T22:00:00.000+00:00,2026-09-14,-0.357,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T22:15:00.000+00:00,2026-09-14,-0.356,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T22:30:00.000+00:00,2026-09-14,-0.356,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T22:45:00.000+00:00,2026-09-14,-0.357,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T23:00:00.000+00:00,2026-09-14,-0.358,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T23:15:00.000+00:00,2026-09-14,-0.359,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T23:30:00.000+00:00,2026-09-14,-0.361,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-14T23:45:00.000+00:00,2026-09-14,-0.363,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T00:00:00.000+00:00,2026-09-15,-0.363,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T00:15:00.000+00:00,2026-09-15,-0.364,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T00:30:00.000+00:00,2026-09-15,-0.364,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T00:45:00.000+00:00,2026-09-15,-0.366,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T01:00:00.000+00:00,2026-09-15,-0.368,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T01:15:00.000+00:00,2026-09-15,-0.37,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T01:30:00.000+00:00,2026-09-15,-0.37,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T01:45:00.000+00:00,2026-09-15,-0.371,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T02:00:00.000+00:00,2026-09-15,-0.37,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T02:30:00.000+00:00,2026-09-15,-0.368,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T02:45:00.000+00:00,2026-09-15,-0.367,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T03:00:00.000+00:00,2026-09-15,-0.365,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T03:15:00.000+00:00,2026-09-15,-0.363,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T03:30:00.000+00:00,2026-09-15,-0.361,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T03:45:00.000+00:00,2026-09-15,-0.36,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T04:00:00.000+00:00,2026-09-15,-0.359,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T04:15:00.000+00:00,2026-09-15,-0.358,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T04:30:00.000+00:00,2026-09-15,-0.357,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T04:45:00.000+00:00,2026-09-15,-0.355,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T05:00:00.000+00:00,2026-09-15,-0.355,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T05:15:00.000+00:00,2026-09-15,-0.354,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T05:30:00.000+00:00,2026-09-15,-0.354,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T05:45:00.000+00:00,2026-09-15,-0.355,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T06:00:00.000+00:00,2026-09-15,-0.356,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T06:15:00.000+00:00,2026-09-15,-0.356,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T06:30:00.000+00:00,2026-09-15,-0.356,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T06:45:00.000+00:00,2026-09-15,-0.353,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T07:00:00.000+00:00,2026-09-15,-0.34,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T07:15:00.000+00:00,2026-09-15,-0.336,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T07:30:00.000+00:00,2026-09-15,-0.332,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T07:45:00.000+00:00,2026-09-15,-0.332,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T08:00:00.000+00:00,2026-09-15,-0.339,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T08:15:00.000+00:00,2026-09-15,-0.341,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T08:30:00.000+00:00,2026-09-15,-0.341,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T08:45:00.000+00:00,2026-09-15,-0.337,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T09:00:00.000+00:00,2026-09-15,-0.335,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T09:15:00.000+00:00,2026-09-15,-0.332,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T09:30:00.000+00:00,2026-09-15,-0.334,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T09:45:00.000+00:00,2026-09-15,-0.337,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T10:00:00.000+00:00,2026-09-15,-0.34,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T10:15:00.000+00:00,2026-09-15,-0.34,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T10:30:00.000+00:00,2026-09-15,-0.342,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T10:45:00.000+00:00,2026-09-15,-0.342,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T11:00:00.000+00:00,2026-09-15,-0.344,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T11:15:00.000+00:00,2026-09-15,-0.347,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T11:30:00.000+00:00,2026-09-15,-0.352,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T11:45:00.000+00:00,2026-09-15,-0.353,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T12:00:00.000+00:00,2026-09-15,-0.355,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T12:15:00.000+00:00,2026-09-15,-0.353,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T12:30:00.000+00:00,2026-09-15,-0.357,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T12:45:00.000+00:00,2026-09-15,-0.354,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T13:00:00.000+00:00,2026-09-15,-0.354,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T13:15:00.000+00:00,2026-09-15,-0.354,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T13:30:00.000+00:00,2026-09-15,-0.347,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T13:45:00.000+00:00,2026-09-15,-0.336,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T14:00:00.000+00:00,2026-09-15,-0.331,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T14:15:00.000+00:00,2026-09-15,-0.33,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T14:30:00.000+00:00,2026-09-15,-0.333,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T14:45:00.000+00:00,2026-09-15,-0.343,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T15:00:00.000+00:00,2026-09-15,-0.347,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T15:15:00.000+00:00,2026-09-15,-0.347,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T15:30:00.000+00:00,2026-09-15,-0.35,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T15:45:00.000+00:00,2026-09-15,-0.361,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T16:00:00.000+00:00,2026-09-15,-0.37,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T16:15:00.000+00:00,2026-09-15,-0.377,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T16:30:00.000+00:00,2026-09-15,-0.381,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T16:45:00.000+00:00,2026-09-15,-0.383,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T17:00:00.000+00:00,2026-09-15,-0.382,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T17:15:00.000+00:00,2026-09-15,-0.376,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T17:30:00.000+00:00,2026-09-15,-0.373,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T17:45:00.000+00:00,2026-09-15,-0.371,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T18:00:00.000+00:00,2026-09-15,-0.37,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T18:15:00.000+00:00,2026-09-15,-0.371,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T18:30:00.000+00:00,2026-09-15,-0.375,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T18:45:00.000+00:00,2026-09-15,-0.38,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T19:00:00.000+00:00,2026-09-15,-0.382,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T19:15:00.000+00:00,2026-09-15,-0.383,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T19:30:00.000+00:00,2026-09-15,-0.381,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T19:45:00.000+00:00,2026-09-15,-0.372,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T20:00:00.000+00:00,2026-09-15,-0.365,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T20:15:00.000+00:00,2026-09-15,-0.36,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T20:30:00.000+00:00,2026-09-15,-0.358,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T20:45:00.000+00:00,2026-09-15,-0.357,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T21:00:00.000+00:00,2026-09-15,-0.357,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T21:15:00.000+00:00,2026-09-15,-0.358,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T21:30:00.000+00:00,2026-09-15,-0.359,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T21:45:00.000+00:00,2026-09-15,-0.362,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T22:00:00.000+00:00,2026-09-15,-0.362,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T22:15:00.000+00:00,2026-09-15,-0.362,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T22:30:00.000+00:00,2026-09-15,-0.357,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T22:45:00.000+00:00,2026-09-15,-0.351,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T23:00:00.000+00:00,2026-09-15,-0.346,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T23:15:00.000+00:00,2026-09-15,-0.346,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T23:30:00.000+00:00,2026-09-15,-0.351,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-15T23:45:00.000+00:00,2026-09-15,-0.357,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-16T00:00:00.000+00:00,2026-09-16,-0.362,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-16T00:15:00.000+00:00,2026-09-16,-0.366,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-16T00:30:00.000+00:00,2026-09-16,-0.37,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-16T00:45:00.000+00:00,2026-09-16,-0.374,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-16T01:00:00.000+00:00,2026-09-16,-0.374,ok,297706178620246,2026-09-22T10:09:58.769+00:00
-8936484523522378346,304989650380185793,1029TH-level-downstage-i-15_min-mASD,1029TH,2026-09-16T01:15:00.000+00:00,2026-09-16,-0.374,ok,297706178620246,2026-09-22T10:09:58.769+00:00
